"Cluster","Gene"
"HSA-MIR-122-5P","ATP1A2"
"HSA-MIR-122-5P","SRF"
"HSA-MIR-122-5P","MEF2D"
"HSA-MIR-122-5P","BCL2L2"
"HSA-MIR-122-5P","PDK4"
"HSA-MIR-1236-3P","ZEB1"
"HSA-MIR-124-3P","KLF6"
"HSA-MIR-124-3P","EGR1"
"HSA-MIR-124-5P","NR4A1"
"HSA-MIR-1246","AXIN2"
"HSA-MIR-1256","SELE"
"HSA-MIR-1258","MRGPRF"
"HSA-MIR-125A-5P","CD34"
"HSA-MIR-125A-5P","CDKN1A"
"HSA-MIR-125A-5P","NTRK3"
"HSA-MIR-125A-5P","TNFAIP3"
"HSA-MIR-125A-5P","HDAC4"
"HSA-MIR-125B-1-3P","ITGA9"
"HSA-MIR-125B-1-3P","S1PR1"
"HSA-MIR-125B-5P","BTG2"
"HSA-MIR-125B-5P","STARD13"
"HSA-MIR-125B-5P","SFRP5"
"HSA-MIR-125B-5P","BCL2L2"
"HSA-MIR-125B-5P","NTRK3"
"HSA-MIR-125B-5P","TNFAIP3"
"HSA-MIR-125B-5P","PTH1R"
"HSA-MIR-126-3P","PGR"
"HSA-MIR-126-3P","CXCL12"
"HSA-MIR-126-5P","CXCL12"
"HSA-MIR-1260B","SFRP1"
"HSA-MIR-127-3P","SFRP1"
"HSA-MIR-128-3P","IGF1"
"HSA-MIR-128-3P","NTRK3"
"HSA-MIR-128-3P","RELN"
"HSA-MIR-128-3P","EPHB1"
"HSA-MIR-129-2-3P","BCL2L2"
"HSA-MIR-129-5P","BDKRB2"
"HSA-MIR-129-5P","IGF1"
"HSA-MIR-129-5P","NR4A2"
"HSA-MIR-130B-3P","IGF1"
"HSA-MIR-130B-3P","ZEB1"
"HSA-MIR-132-3P","HBEGF"
"HSA-MIR-132-3P","SOX5"
"HSA-MIR-132-3P","CDKN1A"
"HSA-MIR-132-3P","SPRY1"
"HSA-MIR-133A-3P","KCNH2"
"HSA-MIR-133A-3P","IGF1"
"HSA-MIR-133A-3P","ZEB1"
"HSA-MIR-133A-3P","CACNA1C"
"HSA-MIR-133B","KCNH2"
"HSA-MIR-133B","BCL2L2"
"HSA-MIR-133B","PTBP2"
"HSA-MIR-134-5P","MAGI2"
"HSA-MIR-134-5P","STAT5B"
"HSA-MIR-135A-5P","VLDLR"
"HSA-MIR-135B-5P","RECK"
"HSA-MIR-137","DCLK1"
"HSA-MIR-137","CXCL12"
"HSA-MIR-137","PTGS2"
"HSA-MIR-137","MITF"
"HSA-MIR-138-1-3P","ZEB2"
"HSA-MIR-138-5P","FERMT2"
"HSA-MIR-138-5P","RELN"
"HSA-MIR-138-5P","ZEB2"
"HSA-MIR-139-5P","ACTC1"
"HSA-MIR-139-5P","FOS"
"HSA-MIR-140-5P","FGF9"
"HSA-MIR-140-5P","HDAC4"
"HSA-MIR-141-3P","ZFPM2"
"HSA-MIR-141-3P","ZEB1"
"HSA-MIR-141-3P","ZEB2"
"HSA-MIR-142-3P","LPP"
"HSA-MIR-142-5P","ZEB1"
"HSA-MIR-143-3P","PTGS2"
"HSA-MIR-144-3P","ADAMTS1"
"HSA-MIR-144-3P","ZEB1"
"HSA-MIR-144-3P","MAP3K8"
"HSA-MIR-144-3P","PTGS2"
"HSA-MIR-144-3P","ZEB2"
"HSA-MIR-145-5P","CDKN1A"
"HSA-MIR-145-5P","MYOCD"
"HSA-MIR-145-5P","ILK"
"HSA-MIR-146A-5P","DUSP1"
"HSA-MIR-146A-5P","CDKN1A"
"HSA-MIR-146A-5P","CXCL12"
"HSA-MIR-146A-5P","PTGS2"
"HSA-MIR-146B-3P","NPAS4"
"HSA-MIR-146B-5P","CDKN1A"
"HSA-MIR-147A","HIF3A"
"HSA-MIR-148A-3P","ITGA5"
"HSA-MIR-148A-3P","S1PR1"
"HSA-MIR-148B-3P","ITGA5"
"HSA-MIR-150-5P","ZEB1"
"HSA-MIR-150-5P","STAT5B"
"HSA-MIR-151A-3P","NTRK3"
"HSA-MIR-151A-5P","SOX17"
"HSA-MIR-152-3P","DKK1"
"HSA-MIR-152-3P","FGF2"
"HSA-MIR-152-3P","ITGA5"
"HSA-MIR-152-5P","FGF2"
"HSA-MIR-153-3P","ZEB2"
"HSA-MIR-153-5P","ZEB2"
"HSA-MIR-154-5P","ZEB2"
"HSA-MIR-155-5P","CYR61"
"HSA-MIR-155-5P","MBNL3"
"HSA-MIR-155-5P","TSHZ3"
"HSA-MIR-155-5P","RAB11FIP2"
"HSA-MIR-155-5P","MEIS1"
"HSA-MIR-155-5P","FOS"
"HSA-MIR-155-5P","FGF7"
"HSA-MIR-155-5P","SELE"
"HSA-MIR-155-5P","NOS3"
"HSA-MIR-155-5P","MYLK"
"HSA-MIR-155-5P","MITF"
"HSA-MIR-15A-5P","SOX5"
"HSA-MIR-15A-5P","FGF7"
"HSA-MIR-15A-5P","RECK"
"HSA-MIR-15B-3P","RECK"
"HSA-MIR-15B-5P","AXIN2"
"HSA-MIR-15B-5P","SOCS3"
"HSA-MIR-15B-5P","RECK"
"HSA-MIR-16-5P","SOX5"
"HSA-MIR-16-5P","AXIN2"
"HSA-MIR-16-5P","FGF2"
"HSA-MIR-16-5P","PTGS2"
"HSA-MIR-16-5P","SOCS3"
"HSA-MIR-16-5P","RECK"
"HSA-MIR-17-3P","ITGA5"
"HSA-MIR-17-3P","SELE"
"HSA-MIR-17-5P","FBXO31"
"HSA-MIR-17-5P","CDKN1A"
"HSA-MIR-17-5P","BMP2"
"HSA-MIR-17-5P","VLDLR"
"HSA-MIR-17-5P","RND3"
"HSA-MIR-17-5P","MEF2D"
"HSA-MIR-17-5P","SELE"
"HSA-MIR-17-5P","HSPB2"
"HSA-MIR-17-5P","PDLIM7"
"HSA-MIR-181A-5P","RGS5"
"HSA-MIR-181A-5P","CDKN1A"
"HSA-MIR-181A-5P","PGR"
"HSA-MIR-181A-5P","WIF1"
"HSA-MIR-181A-5P","FOS"
"HSA-MIR-181A-5P","GATA6"
"HSA-MIR-181A-5P","KLF6"
"HSA-MIR-181A-5P","EGR1"
"HSA-MIR-181B-5P","ADCY9"
"HSA-MIR-181B-5P","NFIA"
"HSA-MIR-181B-5P","FOS"
"HSA-MIR-181B-5P","GATA6"
"HSA-MIR-181B-5P","CBX7"
"HSA-MIR-181C-5P","GATA6"
"HSA-MIR-182-3P","STAT5B"
"HSA-MIR-182-3P","MYADM"
"HSA-MIR-182-5P","CDKN1A"
"HSA-MIR-182-5P","FGF9"
"HSA-MIR-182-5P","PDK4"
"HSA-MIR-182-5P","MITF"
"HSA-MIR-182-5P","RECK"
"HSA-MIR-183-5P","ZEB1"
"HSA-MIR-183-5P","EGR1"
"HSA-MIR-183-5P","RECK"
"HSA-MIR-184","ZFPM2"
"HSA-MIR-185-5P","NTRK3"
"HSA-MIR-185-5P","DUSP4"
"HSA-MIR-185-5P","SLC8A1"
"HSA-MIR-186-5P","FGF2"
"HSA-MIR-188-5P","GREM2"
"HSA-MIR-188-5P","ITGA7"
"HSA-MIR-18A-3P","CBX7"
"HSA-MIR-18A-5P","MEF2D"
"HSA-MIR-18A-5P","TNFAIP3"
"HSA-MIR-18B-5P","IGF1"
"HSA-MIR-190A-5P","IGF1"
"HSA-MIR-190A-5P","FOXP2"
"HSA-MIR-190B","IGF1"
"HSA-MIR-191-5P","EGR1"
"HSA-MIR-194-5P","HBEGF"
"HSA-MIR-194-5P","SOX5"
"HSA-MIR-194-5P","ITGA9"
"HSA-MIR-195-3P","FGF2"
"HSA-MIR-195-5P","FGF2"
"HSA-MIR-195-5P","BCL2L2"
"HSA-MIR-196A-3P","FGF2"
"HSA-MIR-196A-5P","HOXC8"
"HSA-MIR-196A-5P","NRP2"
"HSA-MIR-196A-5P","CDKN1A"
"HSA-MIR-196A-5P","MAMDC2"
"HSA-MIR-196B-5P","HOXC8"
"HSA-MIR-196B-5P","MEIS1"
"HSA-MIR-196B-5P","FOS"
"HSA-MIR-196B-5P","GATA6"
"HSA-MIR-196B-5P","ETS2"
"HSA-MIR-198","NTRK3"
"HSA-MIR-199A-3P","IGF1"
"HSA-MIR-199A-3P","PTGS2"
"HSA-MIR-199A-5P","LIF"
"HSA-MIR-199A-5P","PTGS2"
"HSA-MIR-199A-5P","JUNB"
"HSA-MIR-19A-3P","RHOB"
"HSA-MIR-19A-3P","NR4A2"
"HSA-MIR-19A-3P","MEF2D"
"HSA-MIR-19A-3P","SOCS3"
"HSA-MIR-19A-3P","TNFAIP3"
"HSA-MIR-19A-5P","TNFAIP3"
"HSA-MIR-19B-3P","CYP19A1"
"HSA-MIR-19B-3P","TNFAIP3"
"HSA-MIR-200A-3P","MNX1"
"HSA-MIR-200A-3P","SRF"
"HSA-MIR-200A-3P","ZFPM2"
"HSA-MIR-200A-3P","ZEB1"
"HSA-MIR-200A-3P","DLC1"
"HSA-MIR-200A-3P","ZEB2"
"HSA-MIR-200A-5P","SOX17"
"HSA-MIR-200B-3P","RAB23"
"HSA-MIR-200B-3P","FERMT2"
"HSA-MIR-200B-3P","RND3"
"HSA-MIR-200B-3P","ZFPM2"
"HSA-MIR-200B-3P","ZEB1"
"HSA-MIR-200B-3P","DLC1"
"HSA-MIR-200B-3P","ZEB2"
"HSA-MIR-200C-3P","NCAM1"
"HSA-MIR-200C-3P","DUSP1"
"HSA-MIR-200C-3P","EDNRA"
"HSA-MIR-200C-3P","JAZF1"
"HSA-MIR-200C-3P","RND3"
"HSA-MIR-200C-3P","FBLN5"
"HSA-MIR-200C-3P","CFL2"
"HSA-MIR-200C-3P","ZFPM2"
"HSA-MIR-200C-3P","LEPR"
"HSA-MIR-200C-3P","ZEB1"
"HSA-MIR-200C-3P","NOS3"
"HSA-MIR-200C-3P","DLC1"
"HSA-MIR-200C-3P","MYLK"
"HSA-MIR-200C-3P","ZEB2"
"HSA-MIR-203A-3P","ABL1"
"HSA-MIR-203A-3P","EDNRA"
"HSA-MIR-203A-3P","RAP1A"
"HSA-MIR-203A-3P","WIF1"
"HSA-MIR-203A-3P","FGF2"
"HSA-MIR-203A-3P","BCL2L2"
"HSA-MIR-203A-3P","SOCS3"
"HSA-MIR-203A-3P","ZEB2"
"HSA-MIR-203A-5P","CDKN1A"
"HSA-MIR-203A-5P","RAP1A"
"HSA-MIR-204-3P","RGS5"
"HSA-MIR-204-5P","MEIS2"
"HSA-MIR-204-5P","ITPR1"
"HSA-MIR-204-5P","MEIS1"
"HSA-MIR-204-5P","BCL2L2"
"HSA-MIR-204-5P","TRPM3"
"HSA-MIR-205-3P","FGF2"
"HSA-MIR-205-5P","CYR61"
"HSA-MIR-205-5P","LRRK2"
"HSA-MIR-205-5P","ZEB1"
"HSA-MIR-205-5P","ITGA5"
"HSA-MIR-205-5P","ZEB2"
"HSA-MIR-206","SFRP1"
"HSA-MIR-206","NR4A2"
"HSA-MIR-208A-3P","CDKN1A"
"HSA-MIR-208A-3P","CACNB2"
"HSA-MIR-208A-3P","CACNA1C"
"HSA-MIR-208B-3P","CDKN1A"
"HSA-MIR-208B-3P","CACNB2"
"HSA-MIR-208B-3P","CACNA1C"
"HSA-MIR-20A-3P","NR4A3"
"HSA-MIR-20A-5P","RGS5"
"HSA-MIR-20A-5P","FBXO31"
"HSA-MIR-20A-5P","CDKN1A"
"HSA-MIR-20A-5P","PRKG1"
"HSA-MIR-20A-5P","MEF2D"
"HSA-MIR-20A-5P","PKD1"
"HSA-MIR-20B-5P","CDKN1A"
"HSA-MIR-21-3P","RBPMS"
"HSA-MIR-21-5P","BTG2"
"HSA-MIR-21-5P","RHOB"
"HSA-MIR-21-5P","SOX5"
"HSA-MIR-21-5P","TPM1"
"HSA-MIR-21-5P","NFIA"
"HSA-MIR-21-5P","JMY"
"HSA-MIR-21-5P","TAP1"
"HSA-MIR-21-5P","BCL10"
"HSA-MIR-21-5P","TNFAIP3"
"HSA-MIR-21-5P","RECK"
"HSA-MIR-210-3P","NCAM1"
"HSA-MIR-210-3P","INPP5A"
"HSA-MIR-210-3P","SH3BGRL"
"HSA-MIR-210-3P","FOXN3"
"HSA-MIR-210-3P","HIF3A"
"HSA-MIR-210-3P","MNT"
"HSA-MIR-211-3P","RGS5"
"HSA-MIR-211-5P","ITPR1"
"HSA-MIR-211-5P","PDE3A"
"HSA-MIR-211-5P","KCNMA1"
"HSA-MIR-214-3P","BCL2L2"
"HSA-MIR-215-5P","ZEB2"
"HSA-MIR-217","NR4A2"
"HSA-MIR-218-2-3P","SLIT3"
"HSA-MIR-218-5P","ACTN1"
"HSA-MIR-218-5P","MITF"
"HSA-MIR-219A-5P","CAMK2G"
"HSA-MIR-219A-5P","SALL4"
"HSA-MIR-22-3P","CYR61"
"HSA-MIR-22-3P","CDKN1A"
"HSA-MIR-22-3P","RGS2"
"HSA-MIR-22-3P","HDAC4"
"HSA-MIR-221-3P","HECTD2"
"HSA-MIR-221-3P","CXCL12"
"HSA-MIR-221-3P","FOS"
"HSA-MIR-221-3P","SELE"
"HSA-MIR-221-3P","SOCS3"
"HSA-MIR-221-3P","ZEB2"
"HSA-MIR-221-3P","RECK"
"HSA-MIR-222-3P","FOS"
"HSA-MIR-222-3P","SELE"
"HSA-MIR-222-3P","RECK"
"HSA-MIR-223-3P","NFIX"
"HSA-MIR-223-3P","RHOB"
"HSA-MIR-223-3P","SEMA3A"
"HSA-MIR-223-3P","NFIA"
"HSA-MIR-223-3P","SLC2A4"
"HSA-MIR-223-3P","LIF"
"HSA-MIR-223-3P","ZEB1"
"HSA-MIR-223-3P","TAL1"
"HSA-MIR-223-3P","PTBP2"
"HSA-MIR-223-3P","CXCL2"
"HSA-MIR-224-5P","FOSB"
"HSA-MIR-224-5P","EDNRA"
"HSA-MIR-23A-3P","RGS5"
"HSA-MIR-23A-3P","CXCL12"
"HSA-MIR-23B-3P","RGS5"
"HSA-MIR-23B-3P","ZEB1"
"HSA-MIR-24-1-5P","ANGPTL2"
"HSA-MIR-24-3P","JPH2"
"HSA-MIR-24-3P","NOS3"
"HSA-MIR-25-3P","HAND2"
"HSA-MIR-25-3P","CPEB1"
"HSA-MIR-25-3P","RECK"
"HSA-MIR-26A-5P","TRPC6"
"HSA-MIR-26A-5P","IGF1"
"HSA-MIR-26A-5P","FGF9"
"HSA-MIR-26A-5P","ITGA5"
"HSA-MIR-26A-5P","DUSP4"
"HSA-MIR-26A-5P","PTGS2"
"HSA-MIR-26B-5P","IGF1"
"HSA-MIR-26B-5P","PTGS2"
"HSA-MIR-26B-5P","EPHA2"
"HSA-MIR-27A-3P","SFRP1"
"HSA-MIR-27A-3P","BTG2"
"HSA-MIR-27A-3P","IGF1"
"HSA-MIR-27A-3P","PRKAA2"
"HSA-MIR-27A-5P","SFRP1"
"HSA-MIR-27B-3P","EDNRA"
"HSA-MIR-27B-3P","ROR1"
"HSA-MIR-28-3P","STAT5B"
"HSA-MIR-28-5P","CDKN1A"
"HSA-MIR-28-5P","IGF1"
"HSA-MIR-28-5P","STAT5B"
"HSA-MIR-296-5P","S100B"
"HSA-MIR-298","CDKN1A"
"HSA-MIR-299-5P","CDKN1A"
"HSA-MIR-29A-3P","ABL1"
"HSA-MIR-29A-3P","CD93"
"HSA-MIR-29A-3P","ZFP36"
"HSA-MIR-29A-3P","ITIH5"
"HSA-MIR-29A-3P","IGF1"
"HSA-MIR-29A-3P","NFIA"
"HSA-MIR-29A-3P","DKK1"
"HSA-MIR-29A-3P","S100B"
"HSA-MIR-29A-3P","CACNA1C"
"HSA-MIR-29A-3P","TNFAIP3"
"HSA-MIR-29A-5P","DKK1"
"HSA-MIR-29B-3P","FOS"
"HSA-MIR-29B-3P","S100B"
"HSA-MIR-29B-3P","TNFAIP3"
"HSA-MIR-29B-3P","HDAC4"
"HSA-MIR-302A-3P","CDKN1A"
"HSA-MIR-302B-3P","NFIA"
"HSA-MIR-302B-3P","HDAC4"
"HSA-MIR-302D-3P","NR4A2"
"HSA-MIR-30A-3P","CYR61"
"HSA-MIR-30A-5P","NCAM1"
"HSA-MIR-30A-5P","ABL1"
"HSA-MIR-30A-5P","MBNL3"
"HSA-MIR-30A-5P","SKP2"
"HSA-MIR-30A-5P","MBNL1"
"HSA-MIR-30B-5P","MBNL3"
"HSA-MIR-30B-5P","MBNL1"
"HSA-MIR-30C-2-3P","ATF3"
"HSA-MIR-30C-5P","MTTP"
"HSA-MIR-30C-5P","SOCS3"
"HSA-MIR-30C-5P","HDAC4"
"HSA-MIR-30E-5P","MTTP"
"HSA-MIR-30E-5P","MBNL3"
"HSA-MIR-30E-5P","MBNL1"
"HSA-MIR-31-5P","DMD"
"HSA-MIR-31-5P","JAZF1"
"HSA-MIR-31-5P","DKK1"
"HSA-MIR-31-5P","CXCL12"
"HSA-MIR-31-5P","ITGA5"
"HSA-MIR-31-5P","SELE"
"HSA-MIR-31-5P","SPRY1"
"HSA-MIR-3163","SKP2"
"HSA-MIR-3180-5P","PODN"
"HSA-MIR-32-5P","BTG2"
"HSA-MIR-320A","AQP1"
"HSA-MIR-320A","HSPB6"
"HSA-MIR-324-3P","WNT2B"
"HSA-MIR-328-3P","SFRP1"
"HSA-MIR-328-3P","KCNH2"
"HSA-MIR-329-3P","MCAM"
"HSA-MIR-330-3P","NTRK3"
"HSA-MIR-330-5P","ITGA5"
"HSA-MIR-331-3P","NRP2"
"HSA-MIR-335-3P","NOS3"
"HSA-MIR-335-5P","DAAM2"
"HSA-MIR-335-5P","DKK1"
"HSA-MIR-335-5P","SOX17"
"HSA-MIR-335-5P","BCL2L2"
"HSA-MIR-335-5P","ZEB2"
"HSA-MIR-337-3P","RAP1A"
"HSA-MIR-338-3P","PREX2"
"HSA-MIR-338-3P","ZEB2"
"HSA-MIR-338-5P","SPRY1"
"HSA-MIR-33B-3P","SALL4"
"HSA-MIR-33B-5P","ZEB1"
"HSA-MIR-340-5P","SKP2"
"HSA-MIR-340-5P","MITF"
"HSA-MIR-345-5P","CDKN1A"
"HSA-MIR-345-5P","NTRK3"
"HSA-MIR-346","ZFP36"
"HSA-MIR-346","TAP1"
"HSA-MIR-346","LIF"
"HSA-MIR-34A-3P","AXIN2"
"HSA-MIR-34A-5P","MAGEA2"
"HSA-MIR-34A-5P","KCNH2"
"HSA-MIR-34A-5P","AXIN2"
"HSA-MIR-34A-5P","NR4A2"
"HSA-MIR-34A-5P","FOS"
"HSA-MIR-34A-5P","GRM7"
"HSA-MIR-34A-5P","MAGEA6"
"HSA-MIR-34A-5P","MAGEA3"
"HSA-MIR-34B-3P","ITPR1"
"HSA-MIR-34B-5P","AXIN2"
"HSA-MIR-34C-3P","AXIN2"
"HSA-MIR-34C-5P","MAPT"
"HSA-MIR-34C-5P","ITPR1"
"HSA-MIR-34C-5P","GRM7"
"HSA-MIR-363-3P","CDKN1A"
"HSA-MIR-363-3P","S1PR1"
"HSA-MIR-367-3P","RAB23"
"HSA-MIR-367-5P","RYR3"
"HSA-MIR-370-3P","MAP3K8"
"HSA-MIR-370-3P","GADD45A"
"HSA-MIR-371A-3P","DKK1"
"HSA-MIR-371A-3P","PLCB4"
"HSA-MIR-372-3P","CDKN1A"
"HSA-MIR-372-3P","NR4A2"
"HSA-MIR-372-3P","DKK1"
"HSA-MIR-373-3P","DKK1"
"HSA-MIR-373-3P","RECK"
"HSA-MIR-374A-3P","AXIN2"
"HSA-MIR-374A-5P","WIF1"
"HSA-MIR-374A-5P","GADD45A"
"HSA-MIR-374B-5P","RECK"
"HSA-MIR-375","RASD1"
"HSA-MIR-375","MAP3K8"
"HSA-MIR-378A-3P","PGR"
"HSA-MIR-378A-3P","CYP19A1"
"HSA-MIR-381-3P","HDAC4"
"HSA-MIR-382-5P","NFIA"
"HSA-MIR-384","NTRK3"
"HSA-MIR-409-3P","ZEB1"
"HSA-MIR-409-3P","RECK"
"HSA-MIR-421","CBX7"
"HSA-MIR-422A","CYP7A1"
"HSA-MIR-423-3P","CDKN1A"
"HSA-MIR-424-5P","ITPR1"
"HSA-MIR-424-5P","NFIA"
"HSA-MIR-424-5P","FGF2"
"HSA-MIR-429","ZFPM2"
"HSA-MIR-429","ZEB1"
"HSA-MIR-429","DLC1"
"HSA-MIR-429","ZEB2"
"HSA-MIR-4295","CDKN1A"
"HSA-MIR-448","ITPR1"
"HSA-MIR-448","CXCL12"
"HSA-MIR-449A","MFAP4"
"HSA-MIR-449A","ITPR1"
"HSA-MIR-449A","FOS"
"HSA-MIR-454-3P","CXCL12"
"HSA-MIR-455-3P","ZEB1"
"HSA-MIR-4717-5P","RGS2"
"HSA-MIR-4723-5P","ABL1"
"HSA-MIR-4782-3P","ZEB2"
"HSA-MIR-483-3P","IGF1"
"HSA-MIR-483-3P","SRF"
"HSA-MIR-483-3P","DLC1"
"HSA-MIR-483-5P","SRF"
"HSA-MIR-483-5P","CKB"
"HSA-MIR-484","ZEB1"
"HSA-MIR-485-3P","NFYB"
"HSA-MIR-485-3P","NTRK3"
"HSA-MIR-485-5P","HIF3A"
"HSA-MIR-486-5P","NRP2"
"HSA-MIR-487A-3P","MAGI2"
"HSA-MIR-487B-3P","MAGI2"
"HSA-MIR-490-5P","FOS"
"HSA-MIR-493-3P","DKK1"
"HSA-MIR-494-3P","ITPR1"
"HSA-MIR-494-3P","ATF3"
"HSA-MIR-494-3P","ZEB1"
"HSA-MIR-495-3P","MEIS1"
"HSA-MIR-497-5P","RECK"
"HSA-MIR-501-5P","DKK1"
"HSA-MIR-503-5P","CDKN1A"
"HSA-MIR-503-5P","FGF2"
"HSA-MIR-509-3P","NTRK3"
"HSA-MIR-509-3P","MAP3K8"
"HSA-MIR-512-5P","CDKN1A"
"HSA-MIR-515-3P","CDKN1A"
"HSA-MIR-515-5P","CYP19A1"
"HSA-MIR-519A-3P","CDKN1A"
"HSA-MIR-519B-3P","CDKN1A"
"HSA-MIR-519C-3P","CDKN1A"
"HSA-MIR-519D-3P","CDKN1A"
"HSA-MIR-519E-3P","CDKN1A"
"HSA-MIR-520A-3P","CDKN1A"
"HSA-MIR-520B","CDKN1A"
"HSA-MIR-520D-3P","EPHA2"
"HSA-MIR-520H","CDKN1A"
"HSA-MIR-532-5P","CXCL2"
"HSA-MIR-539-5P","ZEB1"
"HSA-MIR-542-3P","ILK"
"HSA-MIR-543","NOS3"
"HSA-MIR-551A","CKB"
"HSA-MIR-558","PTGS2"
"HSA-MIR-559","VCL"
"HSA-MIR-572","CDKN1A"
"HSA-MIR-573","MCAM"
"HSA-MIR-574-5P","FOXN3"
"HSA-MIR-577","HSPB2"
"HSA-MIR-582-3P","SFRP1"
"HSA-MIR-582-3P","AXIN2"
"HSA-MIR-589-5P","MAP3K8"
"HSA-MIR-589-5P","PTGS2"
"HSA-MIR-590-3P","ZEB1"
"HSA-MIR-590-3P","ZEB2"
"HSA-MIR-590-5P","BTG2"
"HSA-MIR-590-5P","ATF3"
"HSA-MIR-590-5P","RECK"
"HSA-MIR-591","ZEB1"
"HSA-MIR-603","IGF1"
"HSA-MIR-617","NTRK3"
"HSA-MIR-625-5P","NTRK3"
"HSA-MIR-625-5P","ILK"
"HSA-MIR-630","BCL2L2"
"HSA-MIR-634","CYR61"
"HSA-MIR-639","CDKN1A"
"HSA-MIR-652-3P","ZEB1"
"HSA-MIR-654-3P","CDKN1A"
"HSA-MIR-655-3P","MAGI2"
"HSA-MIR-655-3P","ZEB1"
"HSA-MIR-656-3P","BMPR1A"
"HSA-MIR-657","CDKN1A"
"HSA-MIR-661","VCL"
"HSA-MIR-663A","HSPG2"
"HSA-MIR-663A","CDKN1A"
"HSA-MIR-663A","JUNB"
"HSA-MIR-675-5P","HDAC4"
"HSA-MIR-675-5P","MITF"
"HSA-MIR-7-5P","RGS5"
"HSA-MIR-7-5P","SKP2"
"HSA-MIR-7-5P","FOS"
"HSA-MIR-708-5P","ZEB2"
"HSA-MIR-744-5P","SFRP1"
"HSA-MIR-765","NTRK3"
"HSA-MIR-768-5P","NTRK3"
"HSA-MIR-885-3P","BMPR1A"
"HSA-MIR-886-3P","CXCL12"
"HSA-MIR-9-3P","RGS5"
"HSA-MIR-9-3P","DMD"
"HSA-MIR-9-3P","CBX7"
"HSA-MIR-9-5P","CD34"
"HSA-MIR-9-5P","DKK1"
"HSA-MIR-9-5P","SRF"
"HSA-MIR-9-5P","STARD13"
"HSA-MIR-9-5P","NTRK3"
"HSA-MIR-9-5P","CBX7"
"HSA-MIR-9-5P","KLF17"
"HSA-MIR-9-5P","MYOCD"
"HSA-MIR-9-5P","HDAC4"
"HSA-MIR-921","ANGPTL1"
"HSA-MIR-92A-1-5P","KLF2"
"HSA-MIR-92A-3P","RGS5"
"HSA-MIR-92A-3P","KLF2"
"HSA-MIR-92A-3P","ITGA5"
"HSA-MIR-92B-3P","RAB23"
"HSA-MIR-92B-3P","RECK"
"HSA-MIR-93-5P","CDKN1A"
"HSA-MIR-93-5P","SLC2A4"
"HSA-MIR-940","DUSP1"
"HSA-MIR-942-5P","CDKN1A"
"HSA-MIR-95-3P","CELF2"
"HSA-MIR-95-3P","CDKN1A"
"HSA-MIR-96-3P","RGS5"
"HSA-MIR-96-5P","CDKN1A"
"HSA-MIR-96-5P","HTR1B"
"HSA-MIR-96-5P","ZEB1"
"HSA-MIR-96-5P","MITF"
"HSA-MIR-96-5P","RECK"
"HSA-MIR-98-5P","IGF1"
"HSA-MIR-98-5P","CYP19A1"
"HSA-MIR-98-5P","SALL4"
"HSA-MIR-98-5P","SNX6"
"HSA-LET-7A-5P","IGF2"
"HSA-LET-7A-5P","MPL"
"HSA-LET-7A-5P","ITGB3"
"HSA-LET-7B-5P","CPEB1"
"HSA-LET-7B-5P","IGF2BP2"
"HSA-LET-7C-5P","MPL"
"HSA-LET-7C-5P","ITGB3"
"HSA-LET-7D-5P","MPL"
"HSA-LET-7E-5P","MPL"
"HSA-LET-7F-5P","MPL"
"HSA-LET-7F-5P","CYP19A1"
"HSA-LET-7F-5P","SOCS3"
"HSA-LET-7G-5P","CDKN2A"
"HSA-MIR-1-3P","MPL"
"HSA-MIR-1-3P","HAND2"
"HSA-MIR-1-3P","SRF"
"HSA-MIR-1-3P","FZD7"
"HSA-MIR-1-3P","PIM1"
"HSA-MIR-1-3P","SLC8A1"
"HSA-MIR-1-3P","MYOCD"
"HSA-MIR-1-3P","HDAC4"
"HSA-MIR-1-3P","FASN"
"HSA-MIR-100-5P","CYR61"
"HSA-MIR-100-5P","IGF2"
"HSA-MIR-101-3P","DUSP1"
"HSA-MIR-101-3P","CPEB1"
"HSA-MIR-101-3P","SRF"
"HSA-MIR-101-3P","FOS"
"HSA-MIR-101-3P","ZEB1"
"HSA-MIR-101-3P","PTGS2"
"HSA-MIR-101-3P","PIM1"
"HSA-MIR-101-3P","KLF6"
"HSA-MIR-101-3P","ZEB2"
"HSA-MIR-101-3P","MITF"
"HSA-MIR-101-5P","FOS"
"HSA-MIR-103A-3P","MEF2D"
"HSA-MIR-103A-3P","KLF4"
"HSA-MIR-103A-3P","CACNA1C"
"HSA-MIR-106A-5P","CYP19A1"
"HSA-MIR-106A-5P","RND3"
"HSA-MIR-106A-5P","BCL10"
"HSA-MIR-106B-5P","TCEAL1"
"HSA-MIR-106B-5P","FAM129A"
"HSA-MIR-106B-5P","SLC2A4"
"HSA-MIR-106B-5P","FYN"
"HSA-MIR-107","CPEB1"
"HSA-MIR-107","NFIA"
"HSA-MIR-107","KLF4"
"HSA-MIR-10B-5P","MBNL3"
"HSA-MIR-10B-5P","TPM1"
"HSA-MIR-10B-5P","NR4A3"
"HSA-MIR-10B-5P","ZEB1"
"HSA-MIR-10B-5P","KLF4"
"HSA-MIR-10B-5P","CDKN2A"
"HSA-MIR-10B-5P","MBNL1"
"HSA-MIR-1180-3P","TCEAL1"
"HSA-MIR-1180-5P","TCEAL1"
"HSA-MIR-122-5P","NCAM1"
