"Cluster","Gene"
"HSA-MIR-223-3P","LIF"
"HSA-MIR-223-5P","EGF"
"HSA-MIR-224-5P","FOSB"
"HSA-MIR-224-5P","EYA4"
"HSA-MIR-23A-3P","G6PC"
"HSA-MIR-23A-3P","SPRY2"
"HSA-MIR-23A-3P","FOXA1"
"HSA-MIR-24-1-5P","HNF4A"
"HSA-MIR-24-2-5P","SPRY2"
"HSA-MIR-24-3P","FGFR3"
"HSA-MIR-24-3P","IL4"
"HSA-MIR-24-3P","TRIB3"
"HSA-MIR-24-3P","HNF4A"
"HSA-MIR-25-3P","CDKN1C"
"HSA-MIR-25-3P","TNFSF10"
"HSA-MIR-27A-3P","BTG2"
"HSA-MIR-27A-3P","SPRY2"
"HSA-MIR-27A-3P","MYT1"
"HSA-MIR-27B-3P","EYA4"
"HSA-MIR-296-5P","WNK4"
"HSA-MIR-29A-3P","SLC22A7"
"HSA-MIR-29B-3P","FOS"
"HSA-MIR-300","ROS1"
"HSA-MIR-302A-3P","AKT1"
"HSA-MIR-302A-3P","LEFTY1"
"HSA-MIR-302B-3P","AKT1"
"HSA-MIR-302C-3P","AKT1"
"HSA-MIR-302D-3P","AKT1"
"HSA-MIR-302D-3P","LEFTY1"
"HSA-MIR-30A-3P","CYR61"
"HSA-MIR-30A-5P","RAB38"
"HSA-MIR-30C-5P","IER2"
"HSA-MIR-3127-5P","INPP5J"
"HSA-MIR-32-5P","BTG2"
"HSA-MIR-32-5P","SLC45A3"
"HSA-MIR-320A","AQP1"
"HSA-MIR-324-3P","WNT9B"
"HSA-MIR-326","FGF1"
"HSA-MIR-335-5P","ID4"
"HSA-MIR-338-3P","PKLR"
"HSA-MIR-33A-5P","ROS1"
"HSA-MIR-33B-3P","SALL4"
"HSA-MIR-33B-5P","G6PC"
"HSA-MIR-340-5P","IL4"
"HSA-MIR-340-5P","AKT1"
"HSA-MIR-342-3P","ID4"
"HSA-MIR-346","LIF"
"HSA-MIR-34A-5P","AKT1"
"HSA-MIR-34A-5P","FOS"
"HSA-MIR-34A-5P","RBP2"
"HSA-MIR-34A-5P","HNF4A"
"HSA-MIR-34A-5P","LEF1"
"HSA-MIR-34B-5P","HNF4A"
"HSA-MIR-34C-3P","LEF1"
"HSA-MIR-34C-5P","HNF4A"
"HSA-MIR-372-3P","LEFTY1"
"HSA-MIR-373-3P","PIK3CA"
"HSA-MIR-373-3P","LEFTY1"
"HSA-MIR-374B-5P","AKT1"
"HSA-MIR-375","PIK3CA"
"HSA-MIR-378A-3P","WNT10A"
"HSA-MIR-381-3P","ID1"
"HSA-MIR-382-3P","AKT1"
"HSA-MIR-409-3P","AKT1"
"HSA-MIR-422A","PIK3CA"
"HSA-MIR-422A","FOXQ1"
"HSA-MIR-422A","CYP8B1"
"HSA-MIR-425-5P","FGFR3"
"HSA-MIR-429","IL4"
"HSA-MIR-449A","CAPN6"
"HSA-MIR-449A","FOS"
"HSA-MIR-449A","HNF4A"
"HSA-MIR-449A","LEF1"
"HSA-MIR-451A","AKT1"
"HSA-MIR-452-5P","LEF1"
"HSA-MIR-466","PROX1"
"HSA-MIR-4689","AKT1"
"HSA-MIR-4792","FOXC1"
"HSA-MIR-483-3P","SRF"
"HSA-MIR-483-5P","SRF"
"HSA-MIR-486-5P","CLDN10"
"HSA-MIR-486-5P","DOCK3"
"HSA-MIR-489-3P","PROX1"
"HSA-MIR-490-3P","ABCC2"
"HSA-MIR-490-5P","PIK3CA"
"HSA-MIR-490-5P","FOS"
"HSA-MIR-491-3P","IGFBP2"
"HSA-MIR-491-5P","SLC6A3"
"HSA-MIR-494-3P","AKT1"
"HSA-MIR-494-3P","PROS1"
"HSA-MIR-495-3P","AKT1"
"HSA-MIR-495-3P","FOXC1"
"HSA-MIR-501-5P","NKD1"
"HSA-MIR-503-5P","FGF8"
"HSA-MIR-506-3P","FOXQ1"
"HSA-MIR-515-5P","GCM1"
"HSA-MIR-518B","FOXN1"
"HSA-MIR-532-5P","NKD1"
"HSA-MIR-542-3P","AKT1"
"HSA-MIR-5787","ELF5"
"HSA-MIR-590-5P","BTG2"
"HSA-MIR-616-3P","PON1"
"HSA-MIR-628-5P","ABRA"
"HSA-MIR-629-5P","HNF4A"
"HSA-MIR-634","CYR61"
"HSA-MIR-637","AKT1"
"HSA-MIR-639","FOXC1"
"HSA-MIR-648","EDN1"
"HSA-MIR-663A","JUNB"
"HSA-MIR-670-5P","PROX1"
"HSA-MIR-675-5P","REPS2"
"HSA-MIR-7-5P","RNF183"
"HSA-MIR-7-5P","FOS"
"HSA-MIR-708-5P","AKT1"
"HSA-MIR-744-5P","NKD1"
"HSA-MIR-765","INPP4B"
"HSA-MIR-765","HNF4A"
"HSA-MIR-766-3P","HNF4A"
"HSA-MIR-9-5P","AP3B1"
"HSA-MIR-9-5P","TM4SF1"
"HSA-MIR-9-5P","SRF"
"HSA-MIR-92B-3P","CDKN1C"
"HSA-MIR-93-3P","DAB2"
"HSA-MIR-93-5P","DAB2"
"HSA-MIR-93-5P","FOXA1"
"HSA-MIR-93-5P","SLC2A4"
"HSA-MIR-939-5P","SLC34A2"
"HSA-MIR-96-5P","SLC1A1"
"HSA-MIR-96-5P","TRIB3"
"HSA-MIR-98-5P","EDN1"
"HSA-MIR-98-5P","SALL4"
"HSA-MIR-99A-5P","FGFR3"
"HSA-MIR-99A-5P","AKT1"
"HSA-LET-7F-5P","KLK6"
"HSA-MIR-1-3P","CALM3"
"HSA-MIR-1-3P","HCN2"
"HSA-MIR-100-5P","CYR61"
"HSA-MIR-100-5P","FGFR3"
"HSA-MIR-101-3P","FOS"
"HSA-MIR-101-5P","FOS"
"HSA-MIR-103A-3P","GPD1"
"HSA-MIR-106A-5P","RBL2"
"HSA-MIR-106B-5P","DAB2"
"HSA-MIR-106B-5P","RBL2"
"HSA-MIR-107","SALL4"
"HSA-MIR-122-5P","PDK4"
"HSA-MIR-124-3P","GRIA3"
"HSA-MIR-124-5P","FOXQ1"
"HSA-MIR-125B-1-3P","TACSTD2"
"HSA-MIR-125B-5P","NES"
"HSA-MIR-125B-5P","BTG2"
"HSA-MIR-125B-5P","ENPEP"
"HSA-MIR-125B-5P","PODXL"
"HSA-MIR-126-3P","CADM1"
"HSA-MIR-126-3P","IGFBP2"
"HSA-MIR-126-3P","SLC45A3"
"HSA-MIR-126-5P","SLC45A3"
"HSA-MIR-1271-5P","FOXQ1"
"HSA-MIR-130A-3P","IL18"
"HSA-MIR-133A-3P","HCN2"
"HSA-MIR-133B","HCN2"
"HSA-MIR-133B","FOXC1"
"HSA-MIR-137","SLC6A3"
"HSA-MIR-138-5P","SLC45A3"
"HSA-MIR-138-5P","FOXC1"
"HSA-MIR-139-5P","FOS"
"HSA-MIR-139-5P","FAM162A"
"HSA-MIR-142-3P","PROM1"
"HSA-MIR-142-3P","LGR5"
"HSA-MIR-143-3P","HNF4A"
"HSA-MIR-145-5P","DDC"
"HSA-MIR-145-5P","AKR1B10"
"HSA-MIR-145-5P","PODXL"
"HSA-MIR-146A-5P","LRP2"
"HSA-MIR-148A-3P","ERRFI1"
"HSA-MIR-148A-3P","ALCAM"
"HSA-MIR-148B-3P","ALCAM"
"HSA-MIR-150-5P","FLT3"
"HSA-MIR-152-3P","FGFR3"
"HSA-MIR-152-3P","ALCAM"
"HSA-MIR-153-3P","IDO1"
"HSA-MIR-155-5P","CYR61"
"HSA-MIR-155-5P","PKIA"
"HSA-MIR-155-5P","GATM"
"HSA-MIR-155-5P","TBC1D14"
"HSA-MIR-155-5P","GPM6B"
"HSA-MIR-155-5P","FOS"
"HSA-MIR-15A-5P","CADM1"
"HSA-MIR-15B-5P","HNF1A"
"HSA-MIR-16-1-3P","IL17A"
"HSA-MIR-16-5P","CADM1"
"HSA-MIR-16-5P","CLDN2"
"HSA-MIR-16-5P","TPPP3"
"HSA-MIR-17-5P","TBC1D2"
"HSA-MIR-17-5P","RBL2"
"HSA-MIR-17-5P","PTPRO"
"HSA-MIR-181A-5P","PROX1"
"HSA-MIR-181A-5P","PRKCD"
"HSA-MIR-181A-5P","FOS"
"HSA-MIR-181B-3P","NFASC"
"HSA-MIR-181B-5P","FOS"
"HSA-MIR-181C-5P","PRKCD"
"HSA-MIR-182-5P","CADM1"
"HSA-MIR-182-5P","PDK4"
"HSA-MIR-18B-5P","FOXN1"
"HSA-MIR-192-5P","ALCAM"
"HSA-MIR-193A-5P","WT1"
"HSA-MIR-194-5P","HNF4G"
"HSA-MIR-195-5P","NKD1"
"HSA-MIR-196A-5P","NTN4"
"HSA-MIR-196B-5P","FOS"
"HSA-MIR-199A-5P","CDKN1C"
"HSA-MIR-199A-5P","JUNB"
"HSA-MIR-199B-5P","PODXL"
"HSA-MIR-19A-3P","RAB14"
"HSA-MIR-19B-3P","GCM1"
"HSA-MIR-200B-5P","PROM1"
"HSA-MIR-200C-3P","ERRFI1"
"HSA-MIR-200C-3P","FBLN5"
"HSA-MIR-200C-3P","LEPR"
"HSA-MIR-200C-3P","NTRK2"
"HSA-MIR-203A-3P","EYA4"
"HSA-MIR-204-5P","IGFBP2"
"HSA-MIR-204-5P","NTRK2"
"HSA-MIR-204-5P","FOXC1"
"HSA-MIR-204-5P","SOST"
"HSA-MIR-205-5P","CYR61"
"HSA-MIR-20A-5P","RBL2"
"HSA-MIR-20A-5P","PTPRO"
"HSA-MIR-21-5P","TCF21"
"HSA-MIR-21-5P","CADM1"
"HSA-MIR-21-5P","BTG2"
"HSA-MIR-21-5P","IL12A"
"HSA-MIR-21-5P","SERPINI1"
"HSA-MIR-214-3P","CADM1"
"HSA-MIR-215-5P","ALCAM"
"HSA-MIR-216A-5P","HNF4A"
"HSA-MIR-218-5P","SOST"
"HSA-MIR-219A-5P","SALL4"
"HSA-MIR-22-3P","BMP6"
"HSA-MIR-22-3P","CYR61"
"HSA-MIR-22-3P","NTRK2"
"HSA-MIR-221-3P","FOS"
"HSA-MIR-221-3P","CDKN1C"
"HSA-MIR-221-5P","CDKN1C"
"HSA-MIR-222-3P","FOS"
"HSA-MIR-222-3P","CDKN1C"
"HSA-MIR-222-5P","CDKN1C"
"HSA-MIR-223-5P","EGF"
"HSA-MIR-224-5P","DIO1"
"HSA-MIR-224-5P","EYA4"
"HSA-MIR-23A-3P","G6PC"
"HSA-MIR-24-1-5P","HNF4A"
"HSA-MIR-24-3P","FGFR3"
"HSA-MIR-24-3P","HNF4A"
"HSA-MIR-25-3P","CDKN1C"
"HSA-MIR-26A-1-3P","PRKCD"
"HSA-MIR-26A-1-3P","PCK1"
"HSA-MIR-26A-5P","PRKCD"
"HSA-MIR-27A-3P","BTG2"
"HSA-MIR-27A-3P","MYT1"
"HSA-MIR-27B-3P","EYA4"
"HSA-MIR-27B-5P","RAB14"
"HSA-MIR-296-5P","WNK4"
"HSA-MIR-29A-3P","SLC22A7"
"HSA-MIR-29B-3P","FOS"
"HSA-MIR-300","ROS1"
"HSA-MIR-302A-3P","LEFTY1"
"HSA-MIR-302D-3P","LEFTY1"
"HSA-MIR-30A-3P","CYR61"
"HSA-MIR-30A-5P","HNF4G"
"HSA-MIR-30C-5P","MTTP"
"HSA-MIR-30C-5P","IER2"
"HSA-MIR-30E-5P","MTTP"
"HSA-MIR-3127-5P","INPP5J"
"HSA-MIR-32-5P","BTG2"
"HSA-MIR-32-5P","SLC45A3"
"HSA-MIR-320A","RAB14"
"HSA-MIR-320A","AQP1"
"HSA-MIR-320A","TRPC5"
"HSA-MIR-324-3P","WNT9B"
"HSA-MIR-326","FGF1"
"HSA-MIR-338-3P","DAB2IP"
"HSA-MIR-338-3P","PKLR"
"HSA-MIR-33A-5P","ROS1"
"HSA-MIR-33B-3P","SALL4"
"HSA-MIR-33B-5P","G6PC"
"HSA-MIR-33B-5P","PCK1"
"HSA-MIR-346","IL18"
"HSA-MIR-34A-5P","FOS"
"HSA-MIR-34A-5P","HNF4A"
"HSA-MIR-34A-5P","HNF4G"
"HSA-MIR-34B-5P","HNF4A"
"HSA-MIR-34C-5P","HNF4A"
"HSA-MIR-372-3P","LEFTY1"
"HSA-MIR-373-3P","LEFTY1"
"HSA-MIR-375","RASD1"
"HSA-MIR-378A-3P","WNT10A"
"HSA-MIR-381-3P","ID1"
"HSA-MIR-382-5P","DRD1"
"HSA-MIR-383-5P","DIO1"
"HSA-MIR-422A","FOXQ1"
"HSA-MIR-422A","CYP8B1"
"HSA-MIR-425-5P","FGFR3"
"HSA-MIR-432-5P","NES"
"HSA-MIR-449A","CAPN6"
"HSA-MIR-449A","FOS"
"HSA-MIR-449A","HNF4A"
"HSA-MIR-451A","RAB14"
"HSA-MIR-466","PROX1"
"HSA-MIR-4792","FOXC1"
"HSA-MIR-483-5P","ALCAM"
"HSA-MIR-486-3P","PRKCD"
"HSA-MIR-486-5P","CLDN10"
"HSA-MIR-486-5P","DOCK3"
"HSA-MIR-489-3P","PROX1"
"HSA-MIR-490-3P","ABCC2"
"HSA-MIR-490-5P","FOS"
"HSA-MIR-491-3P","IGFBP2"
"HSA-MIR-491-5P","SLC6A3"
"HSA-MIR-494-3P","PROS1"
"HSA-MIR-495-3P","FOXC1"
"HSA-MIR-501-5P","NKD1"
"HSA-MIR-503-5P","FGF8"
"HSA-MIR-504-5P","DRD1"
"HSA-MIR-506-3P","FOXQ1"
"HSA-MIR-509-3-5P","PODXL"
"HSA-MIR-515-5P","GCM1"
"HSA-MIR-518B","FOXN1"
"HSA-MIR-525-3P","ARRB1"
"HSA-MIR-532-5P","NKD1"
"HSA-MIR-5787","ELF5"
"HSA-MIR-590-5P","BTG2"
"HSA-MIR-616-3P","PON1"
"HSA-MIR-629-5P","HNF4A"
"HSA-MIR-634","CYR61"
"HSA-MIR-639","FOXC1"
"HSA-MIR-663A","JUNB"
"HSA-MIR-670-5P","PROX1"
"HSA-MIR-675-5P","REPS2"
"HSA-MIR-7-5P","RNF183"
"HSA-MIR-7-5P","FOS"
"HSA-MIR-744-5P","NKD1"
"HSA-MIR-765","HNF4A"
"HSA-MIR-766-3P","HNF4A"
"HSA-MIR-92B-3P","DAB2IP"
"HSA-MIR-92B-3P","CDKN1C"
"HSA-MIR-93-3P","DAB2"
"HSA-MIR-93-5P","DAB2"
"HSA-MIR-939-5P","SLC34A2"
"HSA-MIR-98-5P","SALL4"
"HSA-MIR-99A-5P","FGFR3"
"HSA-LET-7B-5P","NR2E1"
"HSA-LET-7E-5P","ARID3A"
"HSA-LET-7F-5P","KLK6"
"HSA-MIR-1-3P","SRF"
"HSA-MIR-1-3P","HCN2"
"HSA-MIR-1-3P","TH"
"HSA-MIR-100-5P","FGFR3"
"HSA-MIR-101-3P","SRF"
"HSA-MIR-101-3P","FOS"
"HSA-MIR-101-5P","FOS"
"HSA-MIR-103A-3P","GPD1"
"HSA-MIR-106B-5P","DAB2"
"HSA-MIR-107","SALL4"
"HSA-MIR-122-5P","SPRY2"
"HSA-MIR-122-5P","SRF"
"HSA-MIR-122-5P","PDK4"
"HSA-MIR-124-5P","FOXQ1"
"HSA-MIR-125A-5P","ARID3A"
"HSA-MIR-125B-1-3P","TACSTD2"
"HSA-MIR-125B-5P","BTG2"
"HSA-MIR-125B-5P","ARID3A"
"HSA-MIR-125B-5P","ENPEP"
"HSA-MIR-125B-5P","EPO"
"HSA-MIR-126-3P","CADM1"
"HSA-MIR-126-3P","IGFBP2"
"HSA-MIR-126-3P","SLC45A3"
"HSA-MIR-126-5P","SLC45A3"
"HSA-MIR-1271-5P","FOXQ1"
"HSA-MIR-132-3P","MUC13"
"HSA-MIR-133A-3P","HCN2"
"HSA-MIR-133B","HCN2"
"HSA-MIR-133B","FOXC1"
"HSA-MIR-137","SLC6A3"
"HSA-MIR-138-5P","SLC45A3"
"HSA-MIR-138-5P","FOXC1"
"HSA-MIR-139-5P","FOS"
"HSA-MIR-139-5P","FAM162A"
"HSA-MIR-142-3P","PROM1"
"HSA-MIR-142-3P","LGR5"
"HSA-MIR-143-3P","HNF4A"
"HSA-MIR-145-5P","KREMEN1"
"HSA-MIR-145-5P","DDC"
"HSA-MIR-145-5P","AKR1B10"
"HSA-MIR-146A-5P","LRP2"
"HSA-MIR-146B-3P","NPAS4"
"HSA-MIR-148A-3P","ERRFI1"
"HSA-MIR-148A-3P","ALCAM"
"HSA-MIR-148A-3P","PBXIP1"
"HSA-MIR-148B-3P","ALCAM"
"HSA-MIR-150-5P","FLT3"
"HSA-MIR-152-3P","FGFR3"
"HSA-MIR-152-3P","ALCAM"
"HSA-MIR-155-5P","PKIA"
"HSA-MIR-155-5P","GATM"
"HSA-MIR-155-5P","TBC1D14"
"HSA-MIR-155-5P","GPM6B"
"HSA-MIR-155-5P","IL17RB"
"HSA-MIR-155-5P","FOS"
"HSA-MIR-155-5P","FGF7"
"HSA-MIR-15A-5P","CADM1"
"HSA-MIR-15A-5P","FGF7"
"HSA-MIR-15B-5P","HNF1A"
"HSA-MIR-16-1-3P","IL17A"
"HSA-MIR-16-5P","CADM1"
"HSA-MIR-16-5P","CLDN2"
"HSA-MIR-16-5P","TPPP3"
"HSA-MIR-17-5P","PTPRO"
"HSA-MIR-181A-5P","PROX1"
"HSA-MIR-181A-5P","FOS"
"HSA-MIR-181B-3P","NFASC"
"HSA-MIR-181B-5P","FOS"
"HSA-MIR-182-5P","CADM1"
"HSA-MIR-182-5P","PDK4"
"HSA-MIR-185-5P","CAMK4"
"HSA-MIR-185-5P","SIX1"
"HSA-MIR-18B-5P","FOXN1"
"HSA-MIR-192-5P","ALCAM"
"HSA-MIR-193A-5P","WT1"
"HSA-MIR-194-5P","HNF4G"
"HSA-MIR-196B-5P","FOS"
"HSA-MIR-199A-5P","LIF"
"HSA-MIR-199A-5P","CDKN1C"
"HSA-MIR-199A-5P","JUNB"
"HSA-MIR-19A-3P","RAB14"
"HSA-MIR-19B-3P","GCM1"
"HSA-MIR-200A-3P","SRF"
"HSA-MIR-200B-5P","PROM1"
"HSA-MIR-200C-3P","ERRFI1"
"HSA-MIR-200C-3P","FBLN5"
"HSA-MIR-200C-3P","LEPR"
"HSA-MIR-200C-3P","NTRK2"
"HSA-MIR-203A-3P","EYA4"
"HSA-MIR-204-5P","IGFBP2"
"HSA-MIR-204-5P","NTRK2"
"HSA-MIR-204-5P","FOXC1"
"HSA-MIR-204-5P","SOST"
"HSA-MIR-204-5P","SIX1"
"HSA-MIR-20A-5P","PTPRO"
"HSA-MIR-21-5P","TCF21"
"HSA-MIR-21-5P","CADM1"
"HSA-MIR-21-5P","BTG2"
"HSA-MIR-21-5P","SPRY2"
"HSA-MIR-214-3P","CADM1"
"HSA-MIR-215-5P","ALCAM"
"HSA-MIR-216A-5P","HNF4A"
"HSA-MIR-218-5P","SOST"
"HSA-MIR-219A-5P","SALL4"
"HSA-MIR-22-3P","BMP6"
"HSA-MIR-22-3P","NTRK2"
"HSA-MIR-221-3P","FOS"
"HSA-MIR-221-3P","CDKN1C"
"HSA-MIR-221-5P","CDKN1C"
"HSA-MIR-222-3P","FOS"
"HSA-MIR-222-3P","CDKN1C"
"HSA-MIR-222-5P","CDKN1C"
"HSA-MIR-223-3P","LIF"
"HSA-MIR-223-5P","EGF"
"HSA-MIR-224-5P","SERPINF2"
"HSA-MIR-224-5P","FOSB"
"HSA-MIR-224-5P","EYA4"
"HSA-MIR-23A-3P","G6PC"
"HSA-MIR-23A-3P","SPRY2"
"HSA-MIR-24-1-5P","HNF4A"
"HSA-MIR-24-2-5P","SPRY2"
"HSA-MIR-24-3P","FGFR3"
"HSA-MIR-24-3P","HNF4A"
"HSA-MIR-25-3P","CDKN1C"
"HSA-MIR-26A-1-3P","PCK1"
"HSA-MIR-27A-3P","BTG2"
"HSA-MIR-27A-3P","SPRY2"
"HSA-MIR-27A-3P","MYT1"
"HSA-MIR-27B-3P","EYA4"
"HSA-MIR-27B-5P","RAB14"
"HSA-MIR-296-5P","WNK4"
"HSA-MIR-29A-3P","SLC22A7"
"HSA-MIR-29B-3P","AQP4"
"HSA-MIR-29B-3P","FOS"
"HSA-MIR-300","ROS1"
"HSA-MIR-302A-3P","LEFTY1"
"HSA-MIR-302D-3P","LEFTY1"
"HSA-MIR-30A-5P","HNF4G"
"HSA-MIR-30B-5P","SIX1"
"HSA-MIR-30C-5P","MTTP"
"HSA-MIR-30C-5P","IER2"
"HSA-MIR-30E-5P","MTTP"
"HSA-MIR-32-5P","BTG2"
"HSA-MIR-32-5P","SLC45A3"
"HSA-MIR-320A","RAB14"
"HSA-MIR-320A","AQP1"
"HSA-MIR-320A","AQP4"
"HSA-MIR-324-3P","WNT9B"
"HSA-MIR-326","FGF1"
"HSA-MIR-338-3P","DAB2IP"
"HSA-MIR-338-3P","PKLR"
"HSA-MIR-33A-5P","ROS1"
"HSA-MIR-33B-3P","SALL4"
"HSA-MIR-33B-5P","G6PC"
"HSA-MIR-33B-5P","PCK1"
"HSA-MIR-346","LIF"
"HSA-MIR-34A-5P","FOS"
"HSA-MIR-34A-5P","HNF4A"
"HSA-MIR-34A-5P","HNF4G"
"HSA-MIR-34B-5P","HNF4A"
"HSA-MIR-34C-5P","HNF4A"
"HSA-MIR-372-3P","LEFTY1"
"HSA-MIR-373-3P","LEFTY1"
"HSA-MIR-375","RASD1"
"HSA-MIR-378A-3P","WNT10A"
"HSA-MIR-381-3P","ID1"
"HSA-MIR-422A","FOXQ1"
"HSA-MIR-422A","CYP8B1"
"HSA-MIR-425-5P","FGFR3"
"HSA-MIR-431-5P","KREMEN1"
"HSA-MIR-449A","CAPN6"
"HSA-MIR-449A","FOS"
"HSA-MIR-449A","HNF4A"
"HSA-MIR-451A","RAB14"
"HSA-MIR-466","PROX1"
"HSA-MIR-4728-5P","PADI2"
"HSA-MIR-4792","FOXC1"
"HSA-MIR-483-3P","SRF"
"HSA-MIR-483-5P","SRF"
"HSA-MIR-483-5P","ALCAM"
"HSA-MIR-486-5P","CLDN10"
"HSA-MIR-486-5P","DOCK3"
"HSA-MIR-489-3P","PROX1"
"HSA-MIR-490-3P","ABCC2"
"HSA-MIR-490-5P","FOS"
"HSA-MIR-491-3P","IGFBP2"
"HSA-MIR-491-5P","SLC6A3"
"HSA-MIR-494-3P","PROS1"
"HSA-MIR-495-3P","FOXC1"
"HSA-MIR-506-3P","FOXQ1"
"HSA-MIR-515-5P","GCM1"
"HSA-MIR-518B","FOXN1"
"HSA-MIR-5787","ELF5"
"HSA-MIR-590-5P","BTG2"
"HSA-MIR-616-3P","PON1"
"HSA-MIR-628-5P","ABRA"
"HSA-MIR-629-5P","HNF4A"
"HSA-MIR-639","FOXC1"
"HSA-MIR-663A","JUNB"
"HSA-MIR-670-5P","PROX1"
"HSA-MIR-675-5P","REPS2"
"HSA-MIR-7-5P","RNF183"
"HSA-MIR-7-5P","FOS"
"HSA-MIR-765","HNF4A"
"HSA-MIR-766-3P","HNF4A"
"HSA-MIR-9-5P","NR2E1"
"HSA-MIR-9-5P","SRF"
"HSA-MIR-92B-3P","DAB2IP"
"HSA-MIR-92B-3P","CDKN1C"
"HSA-MIR-93-3P","DAB2"
"HSA-MIR-93-5P","DAB2"
"HSA-MIR-939-5P","SLC34A2"
"HSA-MIR-98-5P","SALL4"
"HSA-MIR-99A-5P","FGFR3"
"HSA-MIR-99B-5P","ARID3A"
"HSA-LET-7A-5P","IGF2BP1"
"HSA-LET-7B-5P","IGF2BP1"
"HSA-LET-7B-5P","NR2E1"
"HSA-LET-7F-5P","KLK6"
"HSA-LET-7G-5P","IGF2BP1"
"HSA-MIR-100-5P","CYR61"
"HSA-MIR-100-5P","FGFR3"
"HSA-MIR-101-3P","FOS"
"HSA-MIR-101-5P","FOS"
"HSA-MIR-103A-3P","GPD1"
"HSA-MIR-106B-5P","DAB2"
"HSA-MIR-107","SALL4"
"HSA-MIR-10A-5P","EPHA4"
"HSA-MIR-10B-5P","CSMD1"
"HSA-MIR-122-5P","PDK4"
"HSA-MIR-124-5P","FOXQ1"
"HSA-MIR-1258","MRGPRF"
"HSA-MIR-125B-1-3P","TACSTD2"
"HSA-MIR-125B-5P","BTG2"
"HSA-MIR-125B-5P","ENPEP"
"HSA-MIR-125B-5P","EPO"
"HSA-MIR-125B-5P","PTH1R"
"HSA-MIR-126-3P","CADM1"
"HSA-MIR-126-3P","IGFBP2"
"HSA-MIR-1260B","SFRP1"
"HSA-MIR-127-3P","SFRP1"
"HSA-MIR-1271-5P","FOXQ1"
"HSA-MIR-132-3P","MUC13"
"HSA-MIR-135B-5P","CASR"
"HSA-MIR-137","SLC6A3"
"HSA-MIR-139-5P","FOS"
"HSA-MIR-142-3P","PROM1"
"HSA-MIR-142-3P","LGR5"
"HSA-MIR-143-3P","HNF4A"
"HSA-MIR-145-5P","DDC"
"HSA-MIR-146A-5P","LRP2"
"HSA-MIR-148A-3P","ERRFI1"
"HSA-MIR-148A-5P","GAS1"
"HSA-MIR-150-5P","FLT3"
"HSA-MIR-152-3P","FGFR3"
"HSA-MIR-153-3P","IDO1"
"HSA-MIR-155-5P","CYR61"
"HSA-MIR-155-5P","PKIA"
"HSA-MIR-155-5P","GATM"
"HSA-MIR-155-5P","GPM6B"
"HSA-MIR-155-5P","FOS"
"HSA-MIR-15A-5P","CADM1"
"HSA-MIR-15B-5P","HNF1A"
"HSA-MIR-16-1-3P","IL17A"
"HSA-MIR-16-5P","CADM1"
"HSA-MIR-16-5P","CLDN2"
"HSA-MIR-16-5P","TPPP3"
"HSA-MIR-17-5P","PTPRO"
"HSA-MIR-181A-5P","PROX1"
"HSA-MIR-181A-5P","PRKCD"
"HSA-MIR-181A-5P","FOS"
"HSA-MIR-181B-3P","NFASC"
"HSA-MIR-181B-5P","FOS"
"HSA-MIR-181C-5P","PRKCD"
"HSA-MIR-182-5P","CADM1"
"HSA-MIR-182-5P","PDK4"
"HSA-MIR-184","GAS1"
"HSA-MIR-185-5P","CAMK4"
"HSA-MIR-18B-5P","FOXN1"
"HSA-MIR-193A-5P","WT1"
"HSA-MIR-193A-5P","IGF2BP1"
"HSA-MIR-194-5P","HNF4G"
"HSA-MIR-195-5P","NKD1"
"HSA-MIR-196B-5P","IGF2BP1"
"HSA-MIR-196B-5P","FOS"
"HSA-MIR-199A-5P","CDKN1C"
"HSA-MIR-199A-5P","JUNB"
"HSA-MIR-19A-3P","RAB14"
"HSA-MIR-19B-3P","GCM1"
"HSA-MIR-200B-5P","PROM1"
"HSA-MIR-200C-3P","ERRFI1"
"HSA-MIR-200C-3P","FBLN5"
"HSA-MIR-200C-3P","LEPR"
"HSA-MIR-200C-3P","NTRK2"
"HSA-MIR-204-5P","ITPR1"
"HSA-MIR-204-5P","IGFBP2"
"HSA-MIR-204-5P","NTRK2"
"HSA-MIR-204-5P","ALPL"
"HSA-MIR-204-5P","SOST"
"HSA-MIR-205-5P","CYR61"
"HSA-MIR-206","SFRP1"
"HSA-MIR-20A-5P","PTPRO"
"HSA-MIR-21-5P","TCF21"
"HSA-MIR-21-5P","CADM1"
"HSA-MIR-21-5P","BTG2"
"HSA-MIR-21-5P","IL12A"
"HSA-MIR-21-5P","SERPINI1"
"HSA-MIR-211-5P","ITPR1"
"HSA-MIR-212-5P","MAF"
"HSA-MIR-214-3P","CADM1"
"HSA-MIR-216A-5P","HNF4A"
"HSA-MIR-217","GPC5"
"HSA-MIR-218-5P","SOST"
"HSA-MIR-219A-5P","SALL4"
"HSA-MIR-22-3P","CYR61"
"HSA-MIR-22-3P","NTRK2"
"HSA-MIR-221-3P","FOS"
"HSA-MIR-221-3P","CDKN1C"
"HSA-MIR-221-5P","CDKN1C"
"HSA-MIR-222-3P","FOS"
"HSA-MIR-222-3P","CDKN1C"
"HSA-MIR-222-5P","CDKN1C"
"HSA-MIR-223-5P","EGF"
"HSA-MIR-224-5P","FOSB"
"HSA-MIR-224-5P","DIO1"
